datetime,model,kernel,max_iter,poly_degree,C,mean_accuracy_score,mean_roc_auc_score,mean_precision_score,mean_recall_score,mean_f1_score,mean_cm_TN,mean_cm_FP,mean_cm_FN,mean_cm_TP
2017-08-21 02:56:14.637749,svm,poly,1000000,3,5E+12,0.5741378454,0.5223072110,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:56:20.949911,svm,poly,1000000,3,1E+11,0.5741378454,0.5138422765,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:56:24.315480,svm,poly,1000000,3,5E+05,0.3013659040,0.4994581997,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 02:56:36.185603,svm,poly,1000000,3,5E-01,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 02:56:38.945218,svm,poly,1000000,3,1E+15,0.5741378454,0.5322900963,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:56:47.071481,svm,poly,1000000,3,5E+15,0.5741378454,0.5322856333,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:57:35.013607,svm,poly,1000000,3,1E+05,0.3013659040,0.4992659733,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 02:57:57.119751,svm,poly,1000000,3,5E+02,0.2168158191,0.5077889895,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 02:57:59.193445,svm,poly,1000000,3,5E+03,0.3013659040,0.5109090564,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 02:58:01.378439,svm,poly,1000000,3,5E+06,0.5741378454,0.4980923848,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:58:16.771448,svm,poly,1000000,3,1E+04,0.3013659040,0.5050713398,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 02:58:29.063252,svm,poly,5000000,3,5E-15,0.4686088584,0.5189812547,0.1420298221,0.5981325864,0.2251466635,460.8,564.8,61.6,91.6
2017-08-21 02:59:23.681429,svm,poly,5000000,3,1E-13,0.5554621239,0.5070332696,0.1483457925,0.5105508870,0.2293464901,576.6,449.0,75.0,78.2
2017-08-21 02:59:28.369954,svm,poly,1000000,3,1E+06,0.3013659040,0.5033120360,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 02:59:50.731988,svm,poly,5000000,3,1E-09,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 02:59:54.451422,svm,poly,1000000,3,5E+10,0.5741378454,0.5126528813,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 02:59:59.469653,svm,poly,1000000,3,5E+13,0.5741378454,0.4931837169,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:01:00.126328,svm,poly,5000000,3,5E-09,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:01:00.610025,svm,poly,5000000,3,5E-05,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:01:00.883015,svm,poly,1000000,3,1E+00,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:01:15.080041,svm,poly,5000000,3,5E-13,0.4861921748,0.5120192974,0.1459269616,0.5902894491,0.2293843841,482.8,542.8,62.8,90.4
2017-08-21 03:01:25.060101,svm,poly,5000000,3,1E-12,0.4861921748,0.5120173987,0.1459269616,0.5902894491,0.2293843841,482.8,542.8,62.8,90.4
2017-08-21 03:01:53.355978,svm,poly,1000000,3,1E+07,0.5741378454,0.5136956228,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:02:04.228006,svm,poly,5000000,3,5E-10,0.2168158191,0.5077787970,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:02:30.879559,svm,poly,1000000,3,1E+08,0.5741378454,0.5139398019,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:02:42.415128,svm,poly,5000000,3,1E-05,0.2168158191,0.4922466842,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:02:43.165162,svm,poly,5000000,3,1E-03,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:02:45.206095,svm,poly,1000000,3,1E+12,0.5741378454,0.5076965895,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:03:08.670412,svm,poly,1000000,3,5E+04,0.3013659040,0.5033776391,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 03:03:47.573582,svm,poly,1000000,3,1E+14,0.5741378454,0.5144042777,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:03:51.675242,svm,poly,5000000,3,1E-07,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:04:04.786556,svm,poly,5000000,3,5E-06,0.2168158191,0.5076220872,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:04:12.987897,svm,poly,5000000,3,5E-11,0.4861921748,0.5031152799,0.1459269616,0.5902894491,0.2293843841,482.8,542.8,62.8,90.4
2017-08-21 03:04:23.378572,svm,poly,5000000,3,5E-03,0.2168158191,0.4922466842,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:05:11.680954,svm,poly,5000000,3,1E-11,0.4861921748,0.5005847953,0.1459269616,0.5902894491,0.2293843841,482.8,542.8,62.8,90.4
2017-08-21 03:05:50.683493,svm,poly,1000000,3,5E+09,0.5741378454,0.5027457245,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:06:00.748589,svm,poly,5000000,3,5E-12,0.4861921748,0.5000000000,0.1459269616,0.5902894491,0.2293843841,482.8,542.8,62.8,90.4
2017-08-21 03:06:08.765792,svm,poly,5000000,3,5E-04,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:06:17.405414,svm,poly,5000000,3,1E-02,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:06:33.845869,svm,poly,1000000,3,5E+14,0.5741378454,0.5033776391,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:06:48.855312,svm,poly,5000000,3,5E+01,0.2168158191,0.5077768859,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:07:07.178687,svm,poly,5000000,3,1E+00,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:07:19.472773,svm,poly,5000000,3,5E+00,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:07:52.760385,svm,poly,5000000,3,1E-04,0.2168158191,0.5002751978,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:08:57.594470,svm,poly,5000000,3,1E-10,0.2168158191,0.5012231013,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:09:37.439497,svm,poly,5000000,3,1E+07,0.5741378454,0.5394433381,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:09:56.701663,svm,poly,5000000,3,5E+04,0.3013659040,0.5082213478,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 03:11:14.188513,svm,poly,5000000,3,5E+02,0.2168158191,0.5002751978,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:11:20.143207,svm,poly,5000000,3,1E-08,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:11:25.970803,svm,poly,5000000,3,5E+03,0.3013659040,0.5114006611,0.1381015209,0.8065359477,0.2311701093,231.6,794.0,29.6,123.6
2017-08-21 03:11:34.536112,svm,poly,5000000,3,5E-01,0.2168158191,0.4984825899,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:12:11.947085,svm,poly,5000000,3,5E-08,0.2168158191,0.5000000000,0.1362785240,0.9124183007,0.2342295617,115.8,909.8,13.4,139.8
2017-08-21 03:12:39.108333,svm,poly,5000000,3,5E+08,0.5741378454,0.5340303899,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:12:40.234441,svm,poly,10,4,1E-15,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:41.317957,svm,poly,10,4,5E-15,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:42.449197,svm,poly,10,4,1E-14,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:43.504191,svm,poly,10,4,5E-14,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:44.640997,svm,poly,10,4,1E-13,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:45.787853,svm,poly,10,4,5E-13,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:46.917203,svm,poly,10,4,1E-12,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:48.047512,svm,poly,10,4,5E-12,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:49.166530,svm,poly,10,4,1E-11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:50.281241,svm,poly,5000000,3,5E+12,0.5741378454,0.5209420223,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:12:50.282319,svm,poly,10,4,5E-11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:51.350945,svm,poly,10,4,1E-10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:51.425870,svm,poly,10,4,5E-10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:52.465030,svm,poly,10,4,1E-09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:52.569295,svm,poly,10,4,5E-09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:53.566912,svm,poly,10,4,1E-08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:53.685345,svm,poly,10,4,5E-08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:54.668265,svm,poly,10,4,1E-07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:54.808170,svm,poly,10,4,5E-07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:55.749088,svm,poly,10,4,1E-06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:55.972687,svm,poly,10,4,5E-06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:56.902788,svm,poly,10,4,1E-05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:57.151134,svm,poly,10,4,5E-05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:57.916860,svm,poly,10,4,1E-04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:58.281227,svm,poly,10,4,5E-04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:59.053238,svm,poly,10,4,1E-03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:12:59.404806,svm,poly,10,4,5E-03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:00.155044,svm,poly,10,4,1E-02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:00.562364,svm,poly,10,4,5E-02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:01.287357,svm,poly,10,4,1E-01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:01.861557,svm,poly,10,4,5E-01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:02.416814,svm,poly,10,4,1E+00,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:02.996665,svm,poly,10,4,5E+00,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:03.459899,svm,poly,10,4,1E+01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:04.181765,svm,poly,10,4,5E+01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:04.581143,svm,poly,10,4,1E+02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:05.319940,svm,poly,10,4,5E+02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:05.637508,svm,poly,10,4,1E+03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:06.451855,svm,poly,10,4,5E+03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:06.778627,svm,poly,10,4,1E+04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:07.583495,svm,poly,10,4,5E+04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:07.917556,svm,poly,10,4,1E+05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:08.712553,svm,poly,10,4,5E+05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:09.075699,svm,poly,10,4,1E+06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:09.854567,svm,poly,10,4,5E+06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:10.162372,svm,poly,10,4,1E+07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:10.984563,svm,poly,10,4,5E+07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:11.218808,svm,poly,10,4,1E+08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:12.119734,svm,poly,10,4,5E+08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:12.333917,svm,poly,10,4,1E+09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:13.041705,svm,poly,5000000,3,1E+12,0.5741378454,0.5070383708,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:13:13.260662,svm,poly,10,4,5E+09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:13.411795,svm,poly,10,4,1E+10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:14.187354,svm,poly,10,4,5E+10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:14.416704,svm,poly,10,4,1E+11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:14.532730,svm,poly,10,4,5E+11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:15.326341,svm,poly,10,4,1E+12,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:15.501536,svm,poly,10,4,5E+12,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:15.576085,svm,poly,10,4,1E+13,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:15.975899,svm,poly,5000000,3,5E+06,0.5741378454,0.5049957199,0.1472821504,0.4778711485,0.2250116338,603.6,422.0,80.0,73.2
2017-08-21 03:13:16.391474,svm,poly,10,4,5E+13,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:16.549150,svm,poly,10,4,1E+14,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:16.585882,svm,poly,10,4,5E+14,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:17.057579,svm,poly,10,4,1E+15,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:17.342737,svm,poly,10,4,5E+15,0.1299625537,0.5000000000,0.1299625537,1.0000000000,0.2300297351,0.0,1025.6,0.0,153.2
2017-08-21 03:13:19.065629,svm,poly,50,4,5E-15,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:19.264895,svm,poly,50,4,1E-15,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:19.777893,svm,poly,50,4,1E-14,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:20.091749,svm,poly,50,4,5E-14,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:21.764764,svm,poly,50,4,1E-13,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:21.933836,svm,poly,50,4,5E-13,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:22.486601,svm,poly,50,4,1E-12,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:22.694014,svm,poly,50,4,5E-12,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:24.385179,svm,poly,50,4,1E-11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:24.659328,svm,poly,50,4,5E-11,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:25.225106,svm,poly,50,4,1E-10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:25.264856,svm,poly,50,4,5E-10,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:27.017370,svm,poly,50,4,1E-09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:27.370016,svm,poly,50,4,5E-09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:27.902318,svm,poly,50,4,1E-08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:27.914843,svm,poly,50,4,5E-08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:29.706251,svm,poly,50,4,1E-07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:30.070869,svm,poly,50,4,5E-07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:30.503588,svm,poly,50,4,5E-06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:30.543126,svm,poly,50,4,1E-06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:32.296711,svm,poly,50,4,1E-05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:32.837490,svm,poly,50,4,5E-05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:33.098240,svm,poly,50,4,1E-04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:33.274757,svm,poly,50,4,5E-04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:34.964086,svm,poly,50,4,1E-03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:35.569031,svm,poly,50,4,5E-03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:35.789103,svm,poly,50,4,1E-02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:35.859571,svm,poly,50,4,5E-02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:37.563734,svm,poly,50,4,1E-01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:38.270357,svm,poly,50,4,5E-01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:38.421716,svm,poly,50,4,1E+00,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:38.574979,svm,poly,50,4,5E+00,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:40.174425,svm,poly,50,4,1E+01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:40.910725,svm,poly,50,4,1E+02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:40.975399,svm,poly,50,4,5E+01,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:41.255241,svm,poly,50,4,5E+02,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:42.744867,svm,poly,50,4,1E+03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:43.609606,svm,poly,50,4,5E+03,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:43.647864,svm,poly,50,4,1E+04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:43.931905,svm,poly,50,4,5E+04,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:45.345754,svm,poly,50,4,1E+05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:46.208468,svm,poly,50,4,5E+05,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:46.245948,svm,poly,50,4,1E+06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:46.768040,svm,poly,50,4,5E+06,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:48.079214,svm,poly,50,4,1E+07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:48.883029,svm,poly,50,4,5E+07,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:48.914712,svm,poly,50,4,1E+08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:49.446391,svm,poly,50,4,5E+08,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:50.766992,svm,poly,50,4,1E+09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
2017-08-21 03:13:51.428856,svm,poly,50,4,5E+09,0.4261016949,0.5000000000,0.0780321243,0.6000000000,0.1381033233,410.2,615.4,61.2,92.0
