time,model,kernel,max_iter,C,mean_accuracy_score,mean_roc_auc_score,mean_confusion_matrix
18:54:14.231,svm,poly,100000,5E+15,0.5739680661,0.5049864499,"[[603.6, 422.0], [80.2, 73.0]]"
18:54:20.662,svm,poly,1000000,1E-12,0.4861921748,0.5120142009,"[[482.8, 542.8], [62.8, 90.4]]"
18:54:21.991,svm,poly,100000,5E+06,0.5739680661,0.5171633455,"[[603.6, 422.0], [80.2, 73.0]]"
18:54:30.606,svm,poly,1000000,5E-09,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:54:34.549,svm,poly,100000,5E+12,0.5739680661,0.5105350398,"[[603.6, 422.0], [80.2, 73.0]]"
18:54:38.689,svm,poly,1000000,5E-07,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:54:47.447,svm,poly,1000000,5E-05,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:55:42.891,svm,poly,1000000,1E+06,0.3011961247,0.5068153537,"[[231.6, 794.0], [29.8, 123.4]]"
18:55:44.933,svm,poly,1000000,1E+07,0.5739680661,0.5313638033,"[[603.6, 422.0], [80.2, 73.0]]"
18:55:54.965,svm,poly,1000000,1E-14,0.4832098771,0.5204344689,"[[481.6, 544.0], [65.2, 88.0]]"
18:56:06.519,svm,poly,1000000,5E-08,0.2168158191,0.4960962683,"[[115.8, 909.8], [13.4, 139.8]]"
18:56:14.039,svm,poly,1000000,1E-05,0.2168158191,0.4960962683,"[[115.8, 909.8], [13.4, 139.8]]"
18:56:38.938,svm,poly,1000000,1E-03,0.2168158191,0.4960962683,"[[115.8, 909.8], [13.4, 139.8]]"
18:57:22.838,svm,poly,1000000,5E-10,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:57:37.760,svm,poly,1000000,5E-06,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:57:39.607,svm,poly,1000000,1E-07,0.2168158191,0.4918740206,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:20.475,svm,poly,1000000,1E+00,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:27.861,svm,poly,1000000,5E-04,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:28.041,svm,poly,1000000,5E-02,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:29.528,svm,rbf,10,1E-15,0.1301319012,0.5000000000,"[[0.4, 1025.2], [0.2, 153.0]]"
18:58:30.981,svm,rbf,10,5E-15,0.2785189980,0.5000000000,"[[205.4, 820.2], [30.4, 122.8]]"
18:58:32.456,svm,rbf,10,1E-14,0.2786884890,0.5000000000,"[[205.8, 819.8], [30.6, 122.6]]"
18:58:33.382,svm,poly,1000000,1E+01,0.2168158191,0.4915669712,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:33.911,svm,rbf,10,5E-14,0.4267798048,0.5000000000,"[[411.0, 614.6], [61.2, 92.0]]"
18:58:34.841,svm,rbf,10,1E-13,0.4269495841,0.5000000000,"[[411.0, 614.6], [61.0, 92.2]]"
18:58:35.355,svm,rbf,10,5E-13,0.4267798048,0.5000000000,"[[411.0, 614.6], [61.2, 92.0]]"
18:58:36.253,svm,rbf,10,1E-12,0.4267798048,0.5000000000,"[[411.0, 614.6], [61.2, 92.0]]"
18:58:36.835,svm,rbf,10,5E-12,0.4267798048,0.5000000000,"[[411.0, 614.6], [61.2, 92.0]]"
18:58:37.780,svm,rbf,10,1E-11,0.4267798048,0.5000000000,"[[411.0, 614.6], [61.2, 92.0]]"
18:58:38.322,svm,rbf,10,5E-11,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:39.197,svm,rbf,10,1E-10,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:39.807,svm,rbf,10,5E-10,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:40.659,svm,rbf,10,1E-09,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:41.250,svm,rbf,10,5E-09,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:42.109,svm,rbf,10,1E-08,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:42.266,svm,poly,1000000,1E+03,0.2168158191,0.4908203697,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:42.742,svm,rbf,10,5E-08,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:43.251,svm,poly,1000000,1E-01,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
18:58:43.572,svm,rbf,10,1E-07,0.5746575637,0.5000000000,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:44.962,svm,rbf,10,5E-06,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:45.099,svm,rbf,10,5E-07,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:45.349,svm,rbf,10,1E-06,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:45.366,svm,rbf,10,1E-05,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:46.675,svm,rbf,10,1E-04,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:46.745,svm,rbf,10,5E-05,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:46.988,svm,rbf,10,5E-04,0.5746575637,0.5017258420,"[[615.8, 409.8], [91.8, 61.4]]"
18:58:47.081,svm,rbf,10,1E-03,0.7219456993,0.5015358212,"[[820.4, 205.2], [122.6, 30.6]]"
18:58:48.253,svm,rbf,10,5E-03,0.7219456993,0.5015358212,"[[820.4, 205.2], [122.6, 30.6]]"
18:58:48.594,svm,rbf,10,1E-02,0.5748273430,0.5011455773,"[[616.0, 409.6], [91.8, 61.4]]"
18:58:48.703,svm,rbf,10,5E-02,0.5748273430,0.5007553334,"[[616.0, 409.6], [91.8, 61.4]]"
18:58:48.781,svm,rbf,10,1E-01,0.5748273430,0.5009489911,"[[616.0, 409.6], [91.8, 61.4]]"
18:58:49.956,svm,rbf,10,5E-01,0.7225796755,0.5011078384,"[[820.8, 204.8], [122.4, 30.8]]"
18:58:50.235,svm,rbf,10,1E+00,0.7225796755,0.5011092943,"[[820.8, 204.8], [122.4, 30.8]]"
18:58:50.332,svm,rbf,10,5E+00,0.1311500011,0.5019802096,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:50.416,svm,rbf,10,1E+01,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:51.481,svm,rbf,10,5E+01,0.1311500011,0.5019802096,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:51.832,svm,rbf,10,1E+02,0.1311500011,0.5014942493,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:52.018,svm,rbf,10,5E+02,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:52.092,svm,rbf,10,1E+03,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:53.111,svm,rbf,10,5E+03,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:53.445,svm,rbf,10,1E+04,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:53.664,svm,rbf,10,5E+04,0.1311500011,0.5011312356,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:53.759,svm,rbf,10,1E+05,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:54.746,svm,rbf,10,5E+05,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:55.104,svm,rbf,10,1E+06,0.1311500011,0.5019802096,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:55.257,svm,rbf,10,5E+06,0.1311500011,0.5015903461,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:55.371,svm,rbf,10,1E+07,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:56.414,svm,rbf,10,5E+07,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:56.777,svm,rbf,10,1E+08,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:56.943,svm,rbf,10,5E+08,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:57.034,svm,rbf,10,1E+09,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:57.946,svm,rbf,10,5E+09,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:58.430,svm,rbf,10,1E+10,0.1311500011,0.5019802096,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:58.658,svm,rbf,10,5E+10,0.1311500011,0.5022714366,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:58.754,svm,rbf,10,1E+11,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:58:59.583,svm,rbf,10,5E+11,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:00.059,svm,rbf,10,1E+12,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:00.341,svm,rbf,10,5E+12,0.1311500011,0.5018851992,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:00.357,svm,rbf,10,1E+13,0.1311500011,0.5014927851,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:01.230,svm,rbf,10,5E+13,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:01.742,svm,rbf,10,1E+14,0.1311500011,0.5020777706,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:02.033,svm,rbf,10,1E+15,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:02.042,svm,rbf,10,5E+14,0.1311500011,0.5016879070,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:02.846,svm,rbf,10,5E+15,0.1311500011,0.5014927851,"[[1.6, 1024.0], [0.2, 153.0]]"
18:59:03.525,svm,poly,1000000,5E+01,0.2168158191,0.4912331664,"[[115.8, 909.8], [13.4, 139.8]]"
18:59:04.806,svm,poly,1000000,1E+05,0.3011961247,0.4912338035,"[[231.6, 794.0], [29.8, 123.4]]"
18:59:09.643,svm,poly,1000000,5E+04,0.3011961247,0.5147158704,"[[231.6, 794.0], [29.8, 123.4]]"
18:59:11.674,svm,rbf,100,5E-15,0.2826358941,0.5000000000,"[[211.2, 814.4], [31.2, 122.0]]"
18:59:11.853,svm,rbf,100,1E-15,0.1345435711,0.5000000000,"[[6.2, 1019.4], [0.8, 152.4]]"
18:59:12.363,svm,rbf,100,1E-14,0.1360712962,0.5000000000,"[[7.6, 1018.0], [0.4, 152.8]]"
18:59:12.502,svm,rbf,100,5E-14,0.2858576712,0.5000000000,"[[215.0, 810.6], [31.2, 122.0]]"
18:59:13.449,svm,poly,1000000,1E+09,0.5739680661,0.5280031920,"[[603.6, 422.0], [80.2, 73.0]]"
18:59:13.862,svm,rbf,100,1E-13,0.4328865337,0.5000000000,"[[418.8, 606.8], [61.8, 91.4]]"
18:59:14.955,svm,poly,1000000,5E+09,0.5739680661,0.5089683637,"[[603.6, 422.0], [80.2, 73.0]]"
18:59:15.505,svm,rbf,100,5E-13,0.4330563130,0.5000000000,"[[419.0, 606.6], [61.8, 91.4]]"
18:59:15.599,svm,poly,1000000,5E+08,0.5739680661,0.5087581432,"[[603.6, 422.0], [80.2, 73.0]]"
18:59:17.752,svm,poly,1000000,5E+07,0.5739680661,0.5087581432,"[[603.6, 422.0], [80.2, 73.0]]"
18:59:20.777,svm,rbf,100,1E-12,0.2851353515,0.5000000000,"[[214.2, 811.4], [31.4, 121.8]]"
18:59:21.208,svm,rbf,100,5E-12,0.2847949304,0.5000000000,"[[213.8, 811.8], [31.4, 121.8]]"
18:59:22.207,svm,rbf,100,1E-10,0.2846712315,0.5000000000,"[[213.4, 812.2], [31.0, 122.2]]"
18:59:22.606,svm,rbf,100,1E-11,0.2858127421,0.5000000000,"[[215.0, 810.6], [31.4, 121.8]]"
18:59:22.816,svm,rbf,100,5E-11,0.1375980152,0.5000000000,"[[9.8, 1015.8], [0.8, 152.4]]"
18:59:23.735,svm,rbf,100,5E-10,0.2848407230,0.5000000000,"[[213.6, 812.0], [31.0, 122.2]]"
18:59:24.237,svm,rbf,100,1E-09,0.2848407230,0.5000000000,"[[213.6, 812.0], [31.0, 122.2]]"
18:59:25.652,svm,rbf,100,5E-09,0.2845011645,0.5000000000,"[[213.2, 812.4], [31.0, 122.2]]"
18:59:26.229,svm,rbf,100,1E-08,0.2848407230,0.5000000000,"[[213.6, 812.0], [31.0, 122.2]]"
18:59:26.931,svm,poly,1000000,1E+10,0.5739680661,0.5089683637,"[[603.6, 422.0], [80.2, 73.0]]"
18:59:28.486,svm,rbf,100,5E-08,0.1389543787,0.5081874566,"[[11.6, 1014.0], [1.0, 152.2]]"
18:59:30.553,svm,rbf,100,1E-07,0.1386148201,0.5081874566,"[[11.2, 1014.4], [1.0, 152.2]]"
18:59:31.240,svm,rbf,100,1E-06,0.1387847434,0.5068949188,"[[11.6, 1014.0], [1.2, 152.0]]"
18:59:31.379,svm,rbf,100,5E-07,0.1387847434,0.5068942818,"[[11.6, 1014.0], [1.2, 152.0]]"
18:59:32.087,svm,rbf,100,5E-06,0.1387847434,0.5068942818,"[[11.6, 1014.0], [1.2, 152.0]]"
18:59:33.717,svm,rbf,100,5E-05,0.2846710877,0.5067980899,"[[213.6, 812.0], [31.2, 122.0]]"
18:59:34.071,svm,rbf,100,1E-05,0.1387847434,0.5068942818,"[[11.6, 1014.0], [1.2, 152.0]]"
18:59:34.906,svm,rbf,100,1E-04,0.1387847434,0.5069904736,"[[11.6, 1014.0], [1.2, 152.0]]"
18:59:35.076,svm,rbf,100,5E-04,0.2853496289,0.5056909284,"[[214.4, 811.2], [31.2, 122.0]]"
18:59:36.441,svm,rbf,100,1E-03,0.2855194082,0.5058917886,"[[214.6, 811.0], [31.2, 122.0]]"
18:59:36.895,svm,rbf,100,5E-03,0.1386151081,0.5056087352,"[[11.8, 1013.8], [1.6, 151.6]]"
18:59:37.758,svm,rbf,100,1E-02,0.1387848874,0.5058013065,"[[12.0, 1013.6], [1.6, 151.6]]"
18:59:39.302,svm,rbf,100,5E-02,0.1391240142,0.5061848233,"[[12.4, 1013.2], [1.6, 151.6]]"
18:59:41.050,svm,rbf,100,5E-01,0.4327173299,0.5043101491,"[[418.2, 607.4], [61.4, 91.8]]"
18:59:41.579,svm,rbf,100,1E-01,0.2854740473,0.5059949642,"[[214.8, 810.8], [31.6, 121.6]]"
18:59:41.790,svm,rbf,100,5E+00,0.4294152674,0.5060420648,"[[414.6, 611.0], [61.4, 91.8]]"
18:59:42.443,svm,rbf,100,1E+00,0.4323779154,0.5056543715,"[[417.8, 607.8], [61.4, 91.8]]"
18:59:44.210,svm,rbf,100,1E+01,0.5762744946,0.5058496811,"[[617.8, 407.8], [91.6, 61.6]]"
18:59:45.212,svm,rbf,100,5E+02,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:45.298,svm,rbf,100,5E+01,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:45.394,svm,rbf,100,1E+02,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:45.842,svm,poly,1000000,5E-15,0.4832098771,0.4994623286,"[[481.6, 544.0], [65.2, 88.0]]"
18:59:47.141,svm,rbf,100,1E+03,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:47.517,svm,rbf,100,5E+03,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:48.860,svm,rbf,100,1E+04,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:49.632,svm,rbf,100,5E+04,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:50.758,svm,rbf,100,1E+05,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:51.325,svm,rbf,100,1E+06,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:52.404,svm,rbf,100,5E+05,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:53.322,svm,rbf,100,5E+06,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:55.155,svm,rbf,100,1E+07,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:55.570,svm,rbf,100,5E+07,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:55.665,svm,rbf,100,5E+08,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:56.161,svm,rbf,100,1E+09,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:56.776,svm,rbf,100,1E+08,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:58.060,svm,rbf,100,1E+10,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:58.174,svm,rbf,100,5E+09,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:59.567,svm,rbf,100,5E+10,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
18:59:59.915,svm,rbf,100,1E+11,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:00.459,svm,rbf,100,5E+11,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:01.115,svm,rbf,100,1E+12,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:02.419,svm,rbf,100,5E+12,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:03.075,svm,rbf,100,5E+14,0.5759349360,0.5051667543,"[[617.4, 408.2], [91.6, 61.6]]"
19:00:03.128,svm,rbf,100,1E+13,0.5764442739,0.5060422525,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:03.767,svm,rbf,100,1E+14,0.5764442739,0.5059446915,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:04.937,svm,rbf,100,5E+13,0.5764442739,0.5061398134,"[[618.0, 407.6], [91.6, 61.6]]"
19:00:05.402,svm,rbf,100,1E+15,0.5759349360,0.5051667543,"[[617.4, 408.2], [91.6, 61.6]]"
19:00:06.332,svm,rbf,100,5E+15,0.5759349360,0.5051667543,"[[617.4, 408.2], [91.6, 61.6]]"
19:00:09.634,svm,poly,1000000,1E-10,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:00:12.911,svm,poly,1000000,1E-08,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:00:15.002,svm,poly,1000000,1E+11,0.5739680661,0.5090320504,"[[603.6, 422.0], [80.2, 73.0]]"
19:00:16.234,svm,poly,1000000,5E+10,0.5739680661,0.5090320504,"[[603.6, 422.0], [80.2, 73.0]]"
19:00:20.474,svm,poly,1000000,5E-11,0.4861921748,0.4974250259,"[[482.8, 542.8], [62.8, 90.4]]"
19:00:25.361,svm,poly,1000000,1E-09,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:00:28.606,svm,poly,1000000,1E-11,0.4861921748,0.4974250259,"[[482.8, 542.8], [62.8, 90.4]]"
19:00:31.521,svm,poly,1000000,5E+13,0.5739680661,0.5198800049,"[[603.6, 422.0], [80.2, 73.0]]"
19:00:35.453,svm,linear,1000000,1E+15,0.6367631173,0.5012673418,"[[707.8, 317.8], [110.4, 42.8]]"
19:00:38.034,svm,poly,1000000,5E-12,0.4861921748,0.5147657758,"[[482.8, 542.8], [62.8, 90.4]]"
19:00:49.802,svm,poly,1000000,5E-01,0.2168158191,0.5012231013,"[[115.8, 909.8], [13.4, 139.8]]"
19:00:50.723,svm,poly,1000000,5E+00,0.2168158191,0.5012231013,"[[115.8, 909.8], [13.4, 139.8]]"
19:00:58.829,svm,poly,1000000,5E-03,0.2168158191,0.5012231013,"[[115.8, 909.8], [13.4, 139.8]]"
19:01:07.873,svm,poly,1000000,1E-02,0.2168158191,0.5012231013,"[[115.8, 909.8], [13.4, 139.8]]"
19:01:12.985,svm,poly,1000000,1E+04,0.3011961247,0.4982739542,"[[231.6, 794.0], [29.8, 123.4]]"
19:01:16.336,svm,poly,1000000,5E-14,0.5700631425,0.5070010886,"[[597.4, 428.2], [78.6, 74.6]]"
19:01:16.517,svm,poly,1000000,5E+02,0.2168158191,0.5012231013,"[[115.8, 909.8], [13.4, 139.8]]"
19:01:28.619,svm,poly,1000000,1E-06,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:01:30.634,svm,poly,1000000,5E-13,0.4861921748,0.5185154915,"[[482.8, 542.8], [62.8, 90.4]]"
19:01:31.018,svm,poly,1000000,5E+06,0.5739680661,0.5006854299,"[[603.6, 422.0], [80.2, 73.0]]"
19:01:32.957,svm,poly,1000000,5E+15,0.5739680661,0.5198857438,"[[603.6, 422.0], [80.2, 73.0]]"
19:01:35.422,svm,rbf,1000,1E-13,0.8674924851,0.5000000000,"[[1019.4, 6.2], [150.0, 3.2]]"
19:01:38.717,svm,rbf,1000,5E-13,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:42.543,svm,rbf,1000,1E-15,0.8681710262,0.5000000000,"[[1020.6, 5.0], [150.4, 2.8]]"
19:01:47.451,svm,rbf,1000,5E-15,0.8678316116,0.5000000000,"[[1020.0, 5.6], [150.2, 3.0]]"
19:01:47.967,svm,rbf,1000,1E-12,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:48.450,svm,poly,1000000,1E-04,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:01:48.562,svm,rbf,1000,1E-11,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:48.796,svm,rbf,1000,5E-11,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:48.858,svm,rbf,1000,1E-14,0.8678317556,0.5000000000,"[[1019.8, 5.8], [150.0, 3.2]]"
19:01:50.105,svm,rbf,1000,5E-14,0.8674924851,0.5000000000,"[[1019.4, 6.2], [150.0, 3.2]]"
19:01:50.637,svm,rbf,1000,5E-12,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:51.167,svm,linear,1000000,5E+15,0.4628931498,0.5000000000,"[[456.6, 569.0], [64.2, 89.0]]"
19:01:52.659,svm,rbf,1000,5E-08,0.8671532145,0.5232066207,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:53.200,svm,rbf,1000,1E-08,0.8671532145,0.5226702392,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:53.393,svm,rbf,1000,1E-10,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:54.351,svm,rbf,1000,5E-10,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:56.179,svm,rbf,1000,1E-09,0.8671532145,0.5000000000,"[[1019.2, 6.4], [150.2, 3.0]]"
19:01:58.444,svm,rbf,1000,5E-09,0.8671532145,0.5227620227,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:07.206,svm,rbf,1000,1E-07,0.8671532145,0.5234703680,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:08.301,svm,poly,1000000,5E+14,0.5739680661,0.5202709020,"[[603.6, 422.0], [80.2, 73.0]]"
19:02:10.580,svm,rbf,1000,5E-07,0.8671532145,0.5225753381,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:10.808,svm,rbf,1000,1E-05,0.8671532145,0.5226645226,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:15.202,svm,rbf,1000,5E-05,0.8671532145,0.5225809900,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:15.514,svm,rbf,1000,1E-06,0.8671532145,0.5226701745,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:18.913,svm,rbf,1000,1E-04,0.8671532145,0.5226645226,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:21.666,svm,rbf,1000,5E-06,0.8671532145,0.5219561767,"[[1019.2, 6.4], [150.2, 3.0]]"
19:02:27.178,svm,poly,1000000,1E+02,0.2168158191,0.5000000000,"[[115.8, 909.8], [13.4, 139.8]]"
19:02:32.622,svm,rbf,1000,1E-03,0.8673228498,0.5215868535,"[[1019.4, 6.2], [150.2, 3.0]]"
19:02:35.032,svm,poly,1000000,1E+08,0.5739680661,0.5354094587,"[[603.6, 422.0], [80.2, 73.0]]"
19:02:40.639,svm,poly,1000000,5E+03,0.3011961247,0.4958584409,"[[231.6, 794.0], [29.8, 123.4]]"
19:02:44.790,svm,rbf,1000,5E-03,0.8676621204,0.5194061118,"[[1019.8, 5.8], [150.2, 3.0]]"
19:02:47.682,svm,rbf,1000,5E-04,0.8673228498,0.5213891809,"[[1019.4, 6.2], [150.2, 3.0]]"
19:02:51.120,svm,poly,1000000,5E+05,0.3011961247,0.4958584409,"[[231.6, 794.0], [29.8, 123.4]]"
19:02:53.396,svm,poly,1000000,5E+11,0.5739680661,0.5006854299,"[[603.6, 422.0], [80.2, 73.0]]"
19:02:53.835,svm,rbf,1000,1E-02,0.8676621204,0.5203064404,"[[1019.8, 5.8], [150.2, 3.0]]"
19:02:59.660,svm,rbf,1000,5E+00,0.8690192029,0.5193367609,"[[1020.8, 4.8], [149.6, 3.6]]"
19:03:01.093,svm,rbf,1000,5E-02,0.8680015349,0.5198746218,"[[1020.2, 5.4], [150.2, 3.0]]"
19:03:01.577,svm,rbf,1000,1E+01,0.8695285405,0.5200939286,"[[1021.4, 4.2], [149.6, 3.6]]"
19:03:03.316,svm,rbf,1000,1E+02,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:04.872,svm,rbf,1000,5E-01,0.8690194909,0.5194445789,"[[1021.4, 4.2], [150.2, 3.0]]"
19:03:05.126,svm,rbf,1000,5E+15,0.8671540773,0.5051269381,"[[1020.4, 5.2], [151.4, 1.8]]"
19:03:05.404,svm,poly,1000000,1E+12,0.5739680661,0.5006854299,"[[603.6, 422.0], [80.2, 73.0]]"
19:03:06.745,svm,rbf,1000,1E+00,0.8691892702,0.5188406909,"[[1021.6, 4.0], [150.2, 3.0]]"
19:03:07.559,svm,rbf,1000,5E+02,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:09.028,svm,rbf,1000,1E-01,0.8681711702,0.5196044053,"[[1020.4, 5.2], [150.2, 3.0]]"
19:03:11.007,svm,poly,1000000,1E+13,0.5739680661,0.5049864499,"[[603.6, 422.0], [80.2, 73.0]]"
19:03:12.253,svm,rbf,1000,5E+01,0.8693587612,0.5199141103,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:16.007,svm,rbf,1000,1E+03,0.8693587612,0.5192949488,"[[1021.2, 4.4], [149.6, 3.6]]"
19:03:19.619,svm,rbf,1000,5E+04,0.8693587612,0.5193784814,"[[1021.2, 4.4], [149.6, 3.6]]"
